Year ,Day,Date,Hour,NEE,Reco,GEP,LE,H,Rg,Tair,Tsoil,vpd,precip,Ustar,LAI
2006,247,9/4/2006,15,-12.39723838,3.282969106,15.68020749,296.689162,60.1283691,523.3,31.1,28.92,2.075450389,0,0.387247,2.475
2006,247,9/4/2006,15.5,-13.27719088,3.282969106,16.56015999,344.2639277,49.80872495,471.7,31.44,28.86,2.2400715,0,0.390413,2.475
2006,247,9/4/2006,16,-12.75808797,3.282969106,16.04105708,315.7812821,46.45101879,396.1,31.66,28.82,2.217213129,0,0.282952,2.475
2006,247,9/4/2006,16.5,-13.11290222,3.282969106,16.39587133,321.5177303,55.11055353,374.7,31.88,28.82,2.263988979,0,0.355823,2.475
2006,248,9/5/2006,6,2.363578938,4.828866148,2.46528721,14.32562991,-20.71133847,-33.21,23.95,25.34,0.5531441,0,0.205023,2.475
2006,248,9/5/2006,7.5,-1.6885417,4.828866148,6.517407848,43.98205303,2.737901881,105,25.27,25.35,0.705447344,0,0.183957,2.475
2006,248,9/5/2006,8,-6.838440216,4.828866148,11.66730636,148.2379767,49.87912999,204.4,26.53,25.57,0.885820952,0,0.233374,2.475
2006,248,9/5/2006,8.5,-9999,4.828866148,-9999,-9999,79.08552754,302.9,27.47,25.82,1.065466378,0,0.217933,2.475
2006,248,9/5/2006,9,-9999,4.828866148,-9999,155.1486218,77.73694418,392.1,28.54,26.11,1.289281468,0,0.197172,2.475
2006,248,9/5/2006,9.5,-22.40581661,4.828866148,27.23468276,270.9601596,118.4647696,475.4,28.54,26.6,1.227281468,0,0.235067,2.475
2006,248,9/5/2006,10,-17.57918073,4.828866148,22.40804688,230.1869751,117.508246,552.1,28.9,27,1.298887708,0,0.232158,2.475
2006,248,9/5/2006,10.5,-16.88741562,4.828866148,21.71628177,295.0070021,115.1131078,618.4,29.39,27.67,1.422759794,0,0.160713,2.475
2006,248,9/5/2006,11,-25.60193953,4.828866148,30.43080568,461.9986446,184.6809312,675.1,30.23,27.97,1.672374572,0,0.254407,2.475
2006,248,9/5/2006,12,-20.74975272,4.828866148,25.57861887,385.2791405,185.229241,768.3,31.29,28.54,1.939790162,0,0.224927,2.475
2006,247,9/4/2006,19.5,5.941756116,3.282969106,-2.65878701,22.06730248,-6.631761104,-18.66,27.96,28.01,1.117318318,0,0.168039,2.475
2006,247,9/4/2006,21,3.282969106,3.282969106,0,46.99293344,-13.71418213,-16.93,27.23,27.51,1.063096447,0,0.249257,2.475
2006,248,9/5/2006,13,-17.76561559,4.828866148,22.59448174,-9999,138.4298508,610.1,31.48,29.28,1.982595791,0,0.36402,2.4
2006,248,9/5/2006,13.5,-18.28854976,4.828866148,23.11741591,400.8901251,188.4878853,783.5,32.05,29.4,2.15584473,0,0.366773,2.4
2006,248,9/5/2006,12.5,-23.23854135,4.828866148,28.0674075,-9999,189.6953242,756.4,31.5,28.96,2.009865739,0,0.26702,2.4
2006,249,9/6/2006,2,6.132117977,4.589588132,-1.542529845,0.871738526,-11.21532835,-16.37,20.87,24.27,0.168015819,0,0.178743,2.4
2006,249,9/6/2006,2.5,-9999,4.589588132,-9999,3.7096525,-6.832837524,-16.64,20.87,24.17,0.192015819,0,0.155761,2.4
2006,249,9/6/2006,3.5,1.341062327,4.589588132,3.248525805,2.7762436,-5.204291847,-15.17,20.63,23.93,0.184679498,0,0.154732,2.4
2006,249,9/6/2006,8.5,-9999,4.589588132,-9999,121.6891706,27.58577818,322.3,24.95,23.91,0.761419887,0,0.175987,2.4
2006,249,9/6/2006,9,-18.6890356,4.589588132,23.27862373,238.4393837,74.62725296,397.8,26.42,24.25,1.07830877,0,0.178104,2.4
2006,249,9/6/2006,9.5,-15.60987477,4.589588132,20.1994629,261.5407622,78.44562037,480.7,26.71,24.82,1.164934667,0,0.162882,2.4
2006,248,9/5/2006,14,-14.40653506,4.828866148,19.23540121,-9999,151.7146862,382.5,31.44,29.54,1.9080715,1.47E-10,0.376328,2.4
2006,248,9/5/2006,14.5,-9999,4.828866148,-9999,-9999,61.60814665,147.8,27.2,29.12,0.94671937,1.27,0.357382,2.4
2006,248,9/5/2006,15,-10.20046388,4.828866148,15.02933003,-9999,29.62498165,485,27.4,28.7,0.859418412,1.16E-12,0.298503,2.4
2006,248,9/5/2006,15.5,-4.176212565,4.828866148,9.005078713,-9999,-36.61191237,235.9,26.12,28.5,1.067555812,0,0.658978,2.4
2006,248,9/5/2006,16,-6.03836432,4.828866148,10.86723047,179.7064883,-3.722467734,169.2,24.84,27.94,0.915675298,0,0.532746,2.4
2006,248,9/5/2006,16.5,-6.502378351,4.828866148,11.3312445,144.0418693,3.665115347,126.5,24.93,27.53,0.996639298,0,0.558791,2.4
2006,248,9/5/2006,17,-3.551978138,4.828866148,8.380844286,83.00546529,-1.386531892,65.43,24.59,27.23,0.904968582,0,0.327153,2.4
2006,248,9/5/2006,20,-9999,4.828866148,-9999,-9999,-21.83356676,-13.24,22.73,25.85,0.350048066,0.762,0.185615,2.4
2006,248,9/5/2006,20.5,-9999,4.828866148,-9999,-9999,-36.19489134,-12.91,23.15,25.66,0.427528339,0.254,0.241485,2.4
2006,248,9/5/2006,21,5.058947689,4.828866148,-0.230081541,-9999,-29.17827696,-13.05,22.63,25.54,0.341262095,0.254,0.259565,2.4
2006,248,9/5/2006,21.5,4.784331154,4.828866148,0.044534994,16.2033974,-14.72167295,-16.22,22.26,25.41,0.268923384,0,0.173491,2.4
2006,248,9/5/2006,22,-9999,4.828866148,-9999,13.27465633,-24.21902043,-25.01,22.23,25.26,0.274002671,0,0.218171,2.4
2006,248,9/5/2006,23,2.131611391,4.828866148,2.697254757,-1.000695161,-0.548633471,-25.54,21.9,24.98,0.232390834,0,0.164469,2.4
2006,248,9/5/2006,23.5,7.340574359,4.828866148,-2.511708211,7.296952928,-15.44118251,-22.89,21.73,24.84,0.215138887,0,0.157736,2.4
2006,249,9/6/2006,0.5,7.71266908,4.589588132,-3.123080948,9.52815385,-21.10078587,-20.42,21.54,24.62,0.220972526,0,0.202164,2.4
2006,249,9/6/2006,1,4.768564381,4.589588132,-0.178976249,11.59469567,-17.4993566,-18.89,21.22,24.51,0.184854902,0,0.165453,2.4
2006,249,9/6/2006,1.5,-9999,4.589588132,-9999,-1.373127262,0.92983708,-17.45,21.34,24.4,0.2225483,0,0.17656,2.4
2006,249,9/6/2006,11,-23.42607355,4.589588132,28.01566168,383.1488806,159.1099538,678.1,28.09,26.38,1.443116547,0,0.237856,2.4
2006,249,9/6/2006,11.5,-21.47507733,4.589588132,26.06466546,351.7174893,166.3624179,720.8,28.68,26.83,1.62522779,0,0.240599,2.4
2006,249,9/6/2006,10,-18.14093723,4.589588132,22.73052536,315.6374992,101.866213,556.5,27.02,25.3,1.181661682,0,0.169665,2.4
2006,249,9/6/2006,10.5,-19.73363107,4.589588132,24.3232192,369.8875805,116.0955978,622.7,27.58,25.94,1.317221992,0,0.201466,2.4
2006,249,9/6/2006,22,4.300392848,4.589588132,0.289195284,43.96607109,-4.50769393,-12.34,23.15,25.73,0.557528339,0,0.476339,2.4375
2006,249,9/6/2006,22.5,-9999,4.589588132,-9999,-9999,-23.68519182,-7.851,21.59,25.46,0.282881329,2.032,0.4487,2.4375
2006,249,9/6/2006,23,-9999,4.589588132,-9999,-9999,-6.617157769,-9.46,20.51,25.13,0.171686963,0,0.258099,2.4375
2006,249,9/6/2006,23.5,3.567263063,4.589588132,1.022325069,-6.156214042,-6.729951915,-8.36,20.33,24.86,0.145915894,0,0.179555,2.4375
2006,250,9/7/2006,1.5,9.309885926,7.173307691,-2.136578235,-31.34902374,-1.845629105,-4.268,20.29,24.16,0.112002067,0,0.155869,2.4375
2006,250,9/7/2006,2,7.379339032,7.173307691,-0.206031341,-27.42975222,-2.843090744,-3.786,20.35,24.07,0.11287761,0,0.160277,2.4375
2006,250,9/7/2006,9.5,-9999,7.173307691,-9999,150.972858,72.53345982,487.4,25.43,24.91,0.960343645,0,0.220516,2.4375
2006,250,9/7/2006,10,-24.03225906,7.173307691,31.20556675,285.5778899,149.7220609,562.2,26.06,25.4,1.139517529,0,0.33978,2.4375
2006,250,9/7/2006,10.5,-27.40574513,7.173307691,34.57905282,432.2630006,202.9403497,626.7,26.81,26.01,1.374702062,0,0.365693,2.4375
2006,250,9/7/2006,11,-25.53102976,7.173307691,32.70433745,456.058404,199.1253477,682.3,27.48,26.28,1.511620478,0,0.326975,2.4375
2006,250,9/7/2006,11.5,-22.67835825,7.173307691,29.85166594,465.6623677,180.2421211,635,27.92,26.62,1.603495513,0,0.456978,2.4375
2006,250,9/7/2006,12,-14.98037125,7.173307691,22.15367894,265.4883826,129.1524056,703.6,28.23,26.8,1.651343244,0,0.315485,2.4375
2006,249,9/6/2006,15,-10.3322311,4.589588132,14.92181923,243.2394451,104.4026005,621.6,30.79,28.46,2.014939261,0,0.269228,2.4375
2006,249,9/6/2006,16,-9999,4.589588132,-9999,203.7071154,53.97374611,279.8,30.83,28.53,1.969130177,0,0.191341,2.4375
2006,249,9/6/2006,16.5,-9999,4.589588132,-9999,131.3024139,51.2780706,78.66,27.48,28.16,1.218620478,0,0.473125,2.4375
2006,249,9/6/2006,17,-9999,4.589588132,-9999,-9999,8.725590701,235,27.06,27.74,1.082088683,0,0.308173,2.4375
2006,249,9/6/2006,17.5,-4.669127926,4.589588132,9.258716058,144.6037562,26.75888786,158.7,28.95,27.67,1.462479942,0,0.235911,2.4375
2006,249,9/6/2006,18,-1.375555823,4.589588132,5.965143955,-9999,11.81231171,34.33,28.55,27.59,1.590555858,0,0.291233,2.4375
2006,249,9/6/2006,20,-9999,4.589588132,-9999,-9999,-28.3346413,-29.02,25.95,26.36,1.088543917,0,0.20646,2.4375
2006,249,9/6/2006,20.5,-9999,4.589588132,-9999,3.407348561,-12.44667257,-35.37,24.46,26.18,0.522920915,0,0.21868,2.4375
2006,249,9/6/2006,21,-9999,4.589588132,-9999,-6.220298775,-26.77452115,-30,24.22,26.05,0.67895242,0,0.495211,2.4375
2006,249,9/6/2006,21.5,4.305047245,4.589588132,0.284540887,6.132546663,-5.902131898,-19.74,23.7,25.88,0.584563851,0,0.478904,2.4375
2006,250,9/7/2006,8,3.156225375,7.173307691,4.017082316,196.0105955,43.17272785,273,23.46,23.84,0.496314826,0,0.205836,2.4375
2006,250,9/7/2006,9,-22.67990088,7.173307691,29.85320857,307.2474599,86.52787341,390.4,24.93,24.32,0.838639298,0,0.230023,2.4375
2006,249,9/6/2006,12.5,-17.68381861,4.589588132,22.27340674,322.4552725,187.5341459,780.6,29.6,27.45,1.727863317,0,0.298196,2.4375
2006,249,9/6/2006,13,-9999,4.589588132,-9999,168.5905016,73.76805076,424.5,29.46,27.77,1.693402334,0,0.191703,2.4375
2006,249,9/6/2006,13.5,-14.90887291,4.589588132,19.49846104,258.2067106,118.6372738,519.4,30.07,27.74,1.75792842,0,0.229025,2.4375
2006,249,9/6/2006,12,-16.08132317,4.589588132,20.6709113,313.7370205,134.6455547,744.6,29.03,27.1,1.726088382,0,0.235267,2.4375
2006,249,9/6/2006,14.5,-15.59173724,4.589588132,20.18132537,330.2194341,161.1291193,679.5,30.77,28.38,2.018851389,0,0.256339,2.4375
2006,249,9/6/2006,14,-20.40845967,4.589588132,24.9980478,385.3132685,175.7485126,746.6,30.7,27.95,1.949083588,0,0.198181,2.4375
2006,250,9/7/2006,21,4.830698115,7.173307691,2.342609576,-9999,-5.844210872,-2.389,21.9,24.86,0.131390834,0.254,0.19887,2.475
2006,250,9/7/2006,21.5,-9999,7.173307691,-9999,-9999,-7.740502614,-2.562,21.9,24.79,0.154390834,1.016000001,0.281173,2.475
2006,250,9/7/2006,22,-9999,7.173307691,-9999,-9999,-5.995758202,-2.94,21.55,24.5,0.129552593,5.333999999,0.282064,2.475
2006,250,9/7/2006,12.5,-21.10073997,7.173307691,28.27404766,-9999,189.1305927,638.3,28.54,27.05,1.766281468,0,0.369802,2.475
2006,250,9/7/2006,13,-21.16213936,7.173307691,28.33544705,377.6959795,210.672168,665.9,29,27.27,1.877101426,0,0.397427,2.475
2006,250,9/7/2006,13.5,-13.22611052,7.173307691,20.39941821,298.1027192,105.9111568,408.5,28.8,27.56,1.716790739,0,0.25065,2.475
2006,250,9/7/2006,14,-8.140659819,7.173307691,15.31396751,200.2657024,25.15170251,319.5,28.54,27.5,1.624281468,0,0.163096,2.475
2006,250,9/7/2006,14.5,-18.54375776,7.173307691,25.71706545,297.9049309,114.9822667,502.4,26.98,27.46,1.24525192,0,0.461397,2.475
2006,250,9/7/2006,15,-15.26666881,7.173307691,22.4399765,-9999,59.65078749,310.3,26.18,27.37,1.069631401,0,0.440256,2.475
2006,250,9/7/2006,15.5,-9.236972449,7.173307691,16.41028014,130.5338127,23.96374298,219.8,26.98,27.23,1.25025192,0,0.283027,2.475
2006,250,9/7/2006,16,-5.155554358,7.173307691,12.32886205,116.3362225,6.617606347,84.9,26.95,27.07,1.150955893,0,0.176791,2.475
2006,250,9/7/2006,16.5,-9999,7.173307691,-9999,-9999,-18.99366135,42.69,24.57,26.8,0.665258303,0.254,0.485638,2.475
2006,250,9/7/2006,17,-9999,7.173307691,-9999,-9999,-112.0638585,30.01,21.94,26.25,0.236839095,2.794,0.45208,2.475
2006,250,9/7/2006,17.5,-9999,7.173307691,-9999,-9999,-41.8648233,43.81,21.89,25.75,0.211780919,1.524,0.333948,2.475
2006,250,9/7/2006,18,4.892266647,7.173307691,2.281041044,17.86480285,-4.154299743,35.12,22.22,25.57,0.217364179,1.39E-12,0.157261,2.475
2006,251,9/8/2006,8.5,-9999,-9999,-9999,103.4300442,54.20596314,278.5,23.12,23.97,0.310369765,0,0.204129,2.475
2006,251,9/8/2006,9,-29.22721585,-9999,-9999,139.1997418,73.47482249,396.4,24.17,24.28,0.531861643,0,0.211041,2.475
2006,251,9/8/2006,9.5,-29.0449708,-9999,-9999,306.1115452,105.0271858,453.7,25.07,24.77,0.723186257,0,0.374067,2.475
2006,251,9/8/2006,10.5,-26.10314236,-9999,-9999,268.036404,80.99400143,483.3,25.84,25.5,0.898694773,0,0.396404,2.475
2006,251,9/8/2006,11,-27.65942959,-9999,-9999,329.4981554,96.63616638,614.1,26.39,25.75,1.088191157,0,0.436655,2.475
2006,251,9/8/2006,11.5,-27.88572088,-9999,-9999,333.6335154,112.2067618,637.1,26.81,26.08,1.152702062,0,0.46149,2.475
2006,251,9/8/2006,10,-23.55647973,-9999,-9999,203.9872117,61.68545728,395.6,25.32,25.18,0.777074892,0,0.352117,2.475
2006,251,9/8/2006,15.5,-9999,-9999,-9999,171.4474133,94.71698031,532.9,26.36,26.36,0.85108298,0,0.2739,2.5125
2006,251,9/8/2006,16,-5.074250929,-9999,-9999,98.70832392,12.60319827,122,25.91,26.42,0.764584403,0,0.16668,2.5125
2006,251,9/8/2006,16.5,-3.683496203,-9999,-9999,107.6862917,7.921097081,65.84,25.62,26.28,0.728367516,0,0.155298,2.5125
2006,251,9/8/2006,17,1.211865741,-9999,-9999,70.14108284,6.464694748,36.44,25.12,26.13,0.635714272,0,0.246335,2.5125
2006,251,9/8/2006,17.5,-4.883172414,-9999,-9999,88.1279909,64.03066905,194.5,25.18,26.06,0.650180633,0,0.368955,2.5125
2006,251,9/8/2006,18,-2.421406758,-9999,-9999,49.04256167,19.1344968,65.72,25.44,26.06,0.669283193,0,0.246866,2.5125
2006,251,9/8/2006,18.5,0.331786123,-9999,-9999,4.962698497,-0.08632571,-32.57,24.92,25.92,0.53575048,0,0.164442,2.5125
2006,251,9/8/2006,12,-24.10895902,-9999,-9999,286.6748614,87.03116923,519.9,26.98,26.37,1.20725192,0,0.405177,2.5125
2006,251,9/8/2006,12.5,-25.73717501,-9999,-9999,314.4670196,68.0370771,449.7,26.9,26.5,1.216483993,0,0.404769,2.5125
2006,251,9/8/2006,13,-26.63553775,-9999,-9999,311.4170665,69.75461027,497.9,27.3,26.63,1.311014367,0,0.387534,2.5125
2006,251,9/8/2006,13.5,-9999,-9999,-9999,-9999,-19.95242069,291.1,27.01,26.76,1.184557626,0,0.359611,2.5125
2006,251,9/8/2006,14,-9999,-9999,-9999,-9999,44.05179344,219.6,24.32,26.61,0.501205542,0.762,0.43559,2.5125
2006,251,9/8/2006,14.5,-12.72585538,-9999,-9999,-9999,14.94626612,193,24.35,26.42,0.443700137,8.91E-11,0.253546,2.5125
2006,252,9/9/2006,11.5,-19.33169946,-9999,-9999,301.9799298,78.63216447,459.3,27.93,26.25,1.491699533,0,0.315478,2.5125
2006,252,9/9/2006,12,-16.96906332,-9999,-9999,190.6491142,70.86892011,406,27.23,26.4,1.226096447,0,0.399883,2.5125
2006,252,9/9/2006,7.5,-1.618357336,-9999,-9999,48.09928379,14.96046041,111.1,22.25,23.06,0.358282273,0,0.172957,2.5125
2006,252,9/9/2006,9,-22.48369197,-9999,-9999,243.3985332,155.0908367,398.7,25.77,23.86,0.906855306,0,0.216424,2.5125
2006,252,9/9/2006,9.5,-20.1877959,-9999,-9999,285.6402865,156.1134882,486.9,26.37,24.48,1.020117991,0,0.25018,2.5125
2006,252,9/9/2006,8,-9999,-9999,-9999,100.1362878,28.81254529,205.9,23.1,23.24,0.488935256,0,0.25969,2.5125
2006,252,9/9/2006,8.5,-9999,-9999,-9999,119.7207196,43.69161401,304.9,24.56,23.5,0.715404616,0,0.211155,2.5125
2006,252,9/9/2006,11,-21.12321979,-9999,-9999,303.4740538,170.8431161,782,27.77,25.91,1.351569318,0,0.377241,2.5125
2006,252,9/9/2006,10,-16.91785189,-9999,-9999,203.5709883,109.3673898,508.9,26.74,24.97,1.088153702,0,0.25477,2.5125
2006,252,9/9/2006,10.5,-16.16184201,-9999,-9999,292.35354,134.3762646,579.7,27.09,25.45,1.167420264,0,0.330947,2.5125
2006,252,9/9/2006,13,-23.09728794,-9999,-9999,278.5633928,67.08137722,345.8,27.24,26.5,1.139224313,0,0.384738,2.55
2006,252,9/9/2006,12.5,-19.04160078,-9999,-9999,236.4658905,58.67949317,306.5,26.9,26.46,1.090483993,0,0.422043,2.55
2006,252,9/9/2006,13.5,-16.91960282,-9999,-9999,247.6427177,82.59146667,530,27.89,26.61,1.418890168,0,0.316971,2.55
2006,252,9/9/2006,14,-20.89132352,-9999,-9999,-9999,139.0522932,705.7,29.48,26.83,2.003168097,0,0.279845,2.55
2006,252,9/9/2006,15,-16.49052028,-9999,-9999,-9999,160.9767058,522.1,29.76,27.18,1.958393122,0,0.376421,2.55
2006,252,9/9/2006,15.5,-12.59526836,-9999,-9999,299.0493245,113.9135296,508.5,29.94,27.15,2.011109709,0,0.276549,2.55
2006,252,9/9/2006,16,-10.80998536,-9999,-9999,266.588105,100.6952182,416.5,29.87,27.15,1.956062016,0,0.334946,2.55
2006,252,9/9/2006,16.5,-6.387255358,-9999,-9999,215.4079459,52.51663664,238.9,29.71,27.16,1.938319364,0,0.276083,2.55
2006,252,9/9/2006,17,-3.47029652,-9999,-9999,125.3248395,32.90224785,208.6,29.37,27,1.770015517,0,0.352161,2.55
2006,252,9/9/2006,17.5,-3.08601682,-9999,-9999,127.3968413,19.79764616,137.4,29.4,26.99,1.75513372,0,0.335394,2.55
2006,252,9/9/2006,18,0.197980598,-9999,-9999,60.20903779,-1.822099212,33.68,28.98,26.92,1.647449319,0,0.210766,2.55
2006,252,9/9/2006,18.5,2.166374281,-9999,-9999,22.55982139,-5.974603903,-38.6,27.9,26.75,1.356090831,0,0.164463,2.55
2006,253,9/10/2006,8.5,-13.29585081,-9999,-9999,103.2171013,66.68525033,303.6,25.15,23.52,0.789442982,0,0.18391,2.55
2006,253,9/10/2006,9,-14.38246231,-9999,-9999,318.0048617,104.2211986,394.5,26.42,23.93,1.01530877,0,0.160622,2.55
2006,253,9/10/2006,9.5,-18.71352582,-9999,-9999,217.3552315,131.9426401,480.3,27.1,24.64,1.090532952,0,0.213984,2.55
2006,253,9/10/2006,10,-15.19073928,-9999,-9999,235.5177997,120.7562104,558,27.39,25.27,1.169273087,0,0.168123,2.55
2006,253,9/10/2006,10.5,-13.74488571,-9999,-9999,262.5506914,105.0949971,625,28.31,25.9,1.481286843,0,0.16005,2.55
2006,253,9/10/2006,11,-9999,-9999,-9999,-9999,201.1852613,679.1,29,26.18,1.778101426,0,0.263061,2.55
2006,253,9/10/2006,11.5,-12.70798479,-9999,-9999,342.2478346,141.5258702,717,29.51,26.5,2.056325716,0,0.267417,2.55
2006,253,9/10/2006,7,-1.275714061,-9999,-9999,18.72111268,0.022581479,74.11,20.81,22.84,0.257887632,0,0.158982,2.55
2006,253,9/10/2006,15,-10.2547022,-9999,-9999,276.4457037,136.8478113,566.3,31.9,28.45,2.632363886,0,0.209082,2.5875
2006,253,9/10/2006,15.5,-9.144617378,-9999,-9999,273.7261305,137.2054861,493.5,32.08,28.3,2.636976793,0,0.302887,2.5875
2006,253,9/10/2006,12,-14.57670147,-9999,-9999,303.3614307,187.154742,739.2,30.03,26.71,2.154116023,0,0.293067,2.5875
2006,253,9/10/2006,12.5,-12.583116,-9999,-9999,271.1212676,168.8362514,748.8,30.12,27.17,2.146221515,0,0.239061,2.5875
2006,253,9/10/2006,13,-15.01096666,-9999,-9999,413.3298237,200.6850597,741.5,30.62,27.55,2.384853072,0,0.360655,2.5875
2006,253,9/10/2006,13.5,-20.34730296,-9999,-9999,-9999,294.4520723,716,31.22,28.15,2.420558346,0,0.366815,2.5875
2006,253,9/10/2006,14,-12.70163559,-9999,-9999,278.0684529,183.3855635,678.1,31.56,28.45,2.42870684,0,0.357277,2.5875
2006,253,9/10/2006,14.5,-12.26691133,-9999,-9999,357.500755,180.9659377,639,31.53,28.59,2.485780424,0,0.286074,2.5875
2006,254,9/11/2006,9,-20.52663176,-9999,-9999,188.5192219,139.7676112,395,27.1,24.86,0.951532952,0,0.235422,2.5875
2006,254,9/11/2006,9.5,-9999,-9999,-9999,222.4267335,155.992318,480.3,27.52,25.63,0.97624787,0,0.347113,2.5875
2006,254,9/11/2006,10,-18.43987214,-9999,-9999,238.575141,156.2508612,560,28.2,26.35,1.136633131,0,0.329885,2.5875
2006,254,9/11/2006,10.5,-17.04401191,-9999,-9999,228.4598873,136.2918712,630.8,28.87,26.97,1.366946381,0,0.249228,2.5875
2006,254,9/11/2006,11,-15.83442504,-9999,-9999,201.8088278,157.0092682,689.5,29.83,27.36,1.644347245,0,0.220634,2.5875
2006,254,9/11/2006,11.5,-21.54536216,-9999,-9999,293.3367393,271.1475915,752.7,30.61,27.69,1.85832991,0,0.291622,2.5875
2006,253,9/10/2006,16,-5.912067286,-9999,-9999,189.6921962,87.81683811,406.2,31.98,28.21,2.556916497,0,0.224319,2.5875
2006,253,9/10/2006,16.5,-6.303640513,-9999,-9999,250.6375601,90.78491798,312.7,31.76,28.2,2.342850455,0,0.412854,2.5875
2006,253,9/10/2006,17,-3.65731846,-9999,-9999,158.3790475,51.2283882,214.7,31.38,28.15,2.231324007,0,0.450288,2.5875
2006,253,9/10/2006,17.5,-1.062924813,-9999,-9999,89.0389503,20.13632277,110.3,30.99,28,2.119096744,0,0.311134,2.5875
2006,253,9/10/2006,18,0.566556455,-9999,-9999,78.59926003,3.24371192,22.41,30.28,27.83,1.823766218,0,0.300318,2.5875
2006,253,9/10/2006,18.5,3.397090382,-9999,-9999,16.7971239,-7.412373071,-26.23,28.97,27.63,1.366125023,0,0.184508,2.5875
2006,254,9/11/2006,12,-22.18140803,-9999,-9999,382.6246489,278.3779916,751.3,31.03,27.96,1.94938928,0,0.373955,2.5875
2006,255,9/12/2006,9.5,-15.40628762,3.475044802,18.88133242,217.5583328,137.6436698,475.7,28.48,26.36,1.173659253,0,0.322117,2.625
2006,255,9/12/2006,10,-14.7829253,3.475044802,18.2579701,211.9163997,167.6303603,553.5,29.27,27.02,1.334365508,0,0.25966,2.625
2006,255,9/12/2006,10.5,-16.92120209,3.475044802,20.39624689,259.3162796,203.2277535,622.9,29.65,27.7,1.388870714,0,0.36365,2.625
2006,255,9/12/2006,11,-17.39112387,3.475044802,20.86616867,294.8369911,257.0385904,679.6,30.23,28.16,1.541374572,0,0.431638,2.625
2006,255,9/12/2006,11.5,-15.75287634,3.475044802,19.22792114,272.720207,267.5984119,723.2,30.82,28.5,1.779580551,0,0.412893,2.625
2006,254,9/11/2006,15.5,-5.81670256,-9999,-9999,170.3309956,100.1810398,350.9,32.69,29.56,2.540952083,0,0.261527,2.625
2006,254,9/11/2006,16,0.508080857,-9999,-9999,-9999,-0.169135325,51.01,31.22,29.22,1.995558346,0,0.193165,2.625
2006,254,9/11/2006,16.5,-1.447383567,-9999,-9999,66.2457331,0.682720849,70.87,30.29,28.95,1.558248257,0,0.199664,2.625
2006,254,9/11/2006,17.5,-0.451224011,-9999,-9999,107.1254608,16.19848473,98,29.94,28.62,1.392109709,0,0.228504,2.625
2006,254,9/11/2006,18,-1.615911315,-9999,-9999,101.3914252,12.41636728,77.7,30.13,28.57,1.50168382,0,0.335895,2.625
2006,254,9/11/2006,12.5,-16.12284577,-9999,-9999,364.9100036,230.7725685,793.4,31.35,28.47,2.021467754,0,0.32814,2.625
2006,254,9/11/2006,13,-16.00929278,-9999,-9999,-9999,234.780952,785.6,31.61,28.93,2.139943639,0,0.299936,2.625
2006,254,9/11/2006,13.5,-14.71589154,-9999,-9999,318.9540369,263.660649,744.1,32.25,29.51,2.332285575,0,0.385473,2.625
2006,254,9/11/2006,14.5,-12.49910562,-9999,-9999,249.8368062,218.4247761,659.7,32.61,29.82,2.437635433,0,0.330504,2.625
2006,254,9/11/2006,15,-7.224751935,-9999,-9999,218.015816,161.2083825,576,32.86,29.74,2.626665822,0,0.22907,2.625
2006,254,9/11/2006,14,-10.74571352,-9999,-9999,303.5950483,184.3925395,689.8,32.28,29.68,2.428497914,0,0.261122,2.625
2006,255,9/12/2006,21,-9999,3.475044802,-9999,24.91607864,-10.69592919,-35.87,27.38,28.11,1.032128857,0,0.157478,2.6625
2006,255,9/12/2006,22,3.89121597,3.475044802,-0.416171169,19.7756126,-13.93475075,-42.15,26.5,27.55,1.005668633,0,0.166911,2.6625
2006,255,9/12/2006,12,-15.75496795,3.475044802,19.23001275,321.6645362,278.7475551,802,31.59,28.74,2.038645,0,0.362399,2.6625
2006,255,9/12/2006,12.5,-11.59059178,3.475044802,15.06563658,244.7484705,242.2208561,714.1,31.68,29.25,2.068530094,0,0.350114,2.6625
2006,255,9/12/2006,13,-15.1807066,3.475044802,18.6557514,433.1234416,307.8487881,731.6,32.32,29.6,2.269466522,0,0.33609,2.6625
2006,255,9/12/2006,13.5,-15.32248656,3.475044802,18.79753136,386.5868106,304.3956068,724.9,32.56,30.06,2.37673183,0,0.409575,2.6625
2006,255,9/12/2006,14,-8.372740034,3.475044802,11.84778484,227.5305963,215.7601563,622.6,32.78,30.37,2.433162908,0,0.348361,2.6625
2006,255,9/12/2006,14.5,-6.241573663,3.475044802,9.716618465,189.2404028,140.9172656,382.9,32.8,30.29,2.402780393,0,0.206836,2.6625
2006,255,9/12/2006,15,-5.505944344,3.475044802,8.980989146,207.5846987,140.6993608,402.8,32.79,30.05,2.381970964,0,0.357709,2.6625
2006,255,9/12/2006,15.5,-8.032354619,3.475044802,11.50739942,302.9070553,157.9369995,387.3,32.91,29.91,2.398774865,0,0.387224,2.6625
2006,255,9/12/2006,16,-9.105565239,3.475044802,12.58061004,223.5461638,145.2174934,417.5,33.17,29.91,2.458699389,0,0.516511,2.6625
2006,255,9/12/2006,16.5,-8.026363738,3.475044802,11.50140854,198.9696379,117.6211279,375.4,32.88,29.93,2.358305305,0,0.45979,2.6625
2006,255,9/12/2006,17,-6.293250642,3.475044802,9.768295444,184.4579631,92.44668875,253.7,32.9,29.94,2.370950299,0,0.402541,2.6625
